year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
2015,5,15,6,1,20,83.25,1008,23,140,0,0,1,4
2015,5,15,7,1,20,78.39,1008,24,142,0,0,2,4
2015,5,15,8,1,20,73.84,1007,25,144,0,0,2,4
2015,5,15,9,1,20,73.84,1008,25,147,0,0,2,4
2015,5,15,10,1,21,83.37,1008,24,3,1.1,1.1,2,3
2015,5,15,11,1,21,88.54,1007,23,4,3.6,4.7,2,3
2015,5,15,12,1,21,88.54,1006,23,5,10.1,14.8,2,3
2015,5,15,13,1,21,94.07,1007,22,9,3.3,18.1,2,3
2015,5,15,14,1,22,94.12,1005,23,2,7.2,25.3,2,1
2015,5,15,15,1,22,94.12,1005,23,1,0.2,25.5,1,5
2015,5,15,16,1,22,94.12,1005,23,2,0.8,26.3,1,4
2015,5,15,17,1,22,94.12,1004,23,2,0.5,26.8,2,1
2015,5,15,18,1,22,94.12,1006,23,3,0.3,27.1,1,3
2015,5,15,19,1,19,93.98,1007,20,4,0,0,2,1
2015,5,15,20,1,19,93.98,1008,20,7,0.6,0.6,1,1
2015,5,15,21,1,19,100,1009,19,12,0.1,0.7,1,1
2015,5,15,22,1,19,100,1009,19,19,0,0,1,1
2015,5,15,23,1,17,93.89,1010,18,25,0,0,1,1
2015,5,16,0,1,17,93.89,1011,18,30,0,0,2,1
2015,5,16,1,1,17,100,1010,17,35,0.2,0.2,1,1
2015,5,16,2,1,17,100,1010,17,41,0,0,2,1
2015,5,16,3,1,16,93.84,1011,17,46,0.1,0.1,2,1
2015,5,16,4,1,15,88.02,1011,17,50,0,0,2,1
2015,5,16,5,1,15,88.02,1012,17,54,0,0,2,1
2015,5,16,6,1,16,93.84,1013,17,58,0,0,2,1
2015,5,16,7,1,16,88.11,1013,18,62,0,0,2,1
2015,5,16,8,1,15,77.64,1014,19,66,0,0,2,1
2015,5,16,9,1,11,52.83,1014,21,70,0,0,2,1
2015,5,16,10,1,10,46.49,1014,22,73,0,0,2,1
2015,5,16,11,1,7,37.95,1014,22,78,0,0,2,1
2015,5,16,12,1,6,33.34,1014,23,84,0,0,2,1
2015,5,16,13,1,8,38.24,1013,23,89,0,0,2,1
2015,5,16,14,1,7,33.63,1012,24,92,0,0,2,1
2015,5,16,15,1,7,31.68,1012,25,96,0,0,2,1
2015,5,16,16,1,7,33.63,1012,24,99,0,0,2,1
2015,5,16,17,1,7,35.71,1012,23,102,0,0,1,1
2015,5,16,18,1,5,31.1,1012,23,105,0,0,2,1
2015,5,16,19,1,4,32.75,1012,21,109,0,0,2,1
2015,5,16,20,1,5,37.36,1013,20,4,0,0,1,2
2015,5,16,21,1,4,37.06,1013,19,7,0,0,2,2
2015,5,16,22,1,7,45.65,1013,19,9,0,0,2,2
2015,5,16,23,1,8,52.02,1013,18,3,0,0,2,1
2015,5,17,0,1,9,55.67,1012,18,2,0,0,2,2
2015,5,17,1,1,9,55.67,1012,18,4,0,0,1,2
2015,5,17,2,1,10,63.41,1011,17,7,0,0,1,2
2015,5,17,3,1,9,59.29,1011,17,10,0,0,1,2
2015,5,17,4,1,9,59.29,1011,17,2,0,0,1,1
2015,5,17,5,1,11,67.78,1011,17,3,0,0,2,2
2015,5,17,6,1,11,63.64,1011,18,6,0,0,2,2
2015,5,17,7,1,12,67.99,1011,18,10,0,0,2,2
2015,5,17,8,1,12,60.03,1011,20,14,0,0,1,2
2015,5,17,9,1,10,49.42,1010,21,18,0,0,2,2
2015,5,17,10,1,11,46.78,1010,23,22,0,0,2,2
2015,5,17,11,1,6,33.34,1009,23,28,0,0,1,2
2015,5,17,12,1,7,33.63,1009,24,33,0,0,2,2
2015,5,17,13,1,3,23.97,1009,25,38,0,0,1,2
2015,5,17,14,1,7,31.68,1008,25,43,0,0,2,2
2015,5,17,15,1,6,31.39,1007,24,49,0,0,1,2
2015,5,17,16,1,10,41.2,1006,24,56,0,0,2,2
2015,5,17,17,1,12,49.97,1006,23,62,0,0,2,2
2015,5,17,18,1,14,60.51,1006,22,67,0,0,2,2
2015,5,17,19,1,13,60.27,1006,21,72,0,0,2,2
2015,5,17,20,1,13,60.27,1006,21,76,0,0,2,2
2015,5,17,21,1,14,68.4,1006,20,81,0,0,2,2
2015,5,17,22,1,15,72.96,1006,20,85,0,0,2,2
2015,5,17,23,1,17,82.89,1005,20,89,0,0,2,2
2015,5,18,0,1,17,82.89,1005,20,93,0,0,2,2
2015,5,18,1,1,17,82.89,1004,20,97,0,0,2,2
2015,5,18,2,1,18,88.28,1003,20,100,0,0,2,2
2015,5,18,3,1,18,88.28,1003,20,102,0,0,2,2
2015,5,18,4,1,18,88.28,1002,20,104,0,0,2,2
2015,5,18,5,1,18,88.28,1003,20,107,0,0,2,2
2015,5,18,6,1,19,93.98,1003,20,109,0.1,0.1,2,2
2015,5,18,7,1,19,88.37,1003,21,110,0,0,2,2
2015,5,18,8,1,20,88.45,1003,22,1,0,0,2,5
2015,5,18,9,1,20,88.45,1003,22,2,0.4,0.4,3,5
2015,5,18,10,1,21,94.07,1003,22,3,2,2.4,3,1
2015,5,18,11,1,20,94.03,1003,21,8,7.8,10.2,2,1
2015,5,18,12,1,20,100,1003,20,11,2.2,12.4,1,1
2015,5,18,13,1,20,100,1003,20,13,1.2,13.6,1,1
2015,5,18,14,1,20,94.03,1002,21,16,0.5,14.1,2,1
2015,5,18,15,1,20,94.03,1003,21,2,0.3,14.4,2,2
2015,5,18,16,1,20,94.03,1003,21,3,0,0,2,4
2015,5,18,17,1,20,94.03,1003,21,1,0,0,2,3
2015,5,18,18,1,20,94.03,1004,21,3,0,0,2,3
2015,5,18,19,1,20,94.03,1004,21,1,0,0,2,5
2015,5,18,20,1,20,94.03,1005,21,2,0,0,2,4
2015,5,18,21,1,20,94.03,1006,21,4,0,0,2,4
2015,5,18,22,1,20,94.03,1006,21,6,0,0,2,4
2015,5,18,23,1,20,94.03,1007,21,1,0,0,2,5
2015,5,19,0,1,20,94.03,1006,21,1,0,0,2,5
2015,5,19,1,1,20,100,1006,20,2,0,0,2,1
2015,5,19,2,1,20,94.03,1006,21,2,0,0,2,4
2015,5,19,3,1,20,100,1006,20,2,0,0,3,2
2015,5,19,4,1,20,100,1006,20,2,0,0,3,4
2015,5,19,5,1,20,100,1006,20,3,0,0,3,2
2015,5,19,6,1,20,100,1007,20,6,0,0,3,2
2015,5,19,7,1,20,100,1008,20,3,0,0,3,4
2015,5,19,8,1,20,94.03,1008,21,2,0,0,3,2
2015,5,19,9,1,20,94.03,1008,21,4,0,0,3,2
2015,5,19,10,1,21,83.37,1007,24,7,0,0,3,2
2015,5,19,11,1,21,74.02,1007,26,9,0,0,3,2
2015,5,19,12,1,21,65.83,1007,28,2,0,0,2,4
2015,5,19,13,1,19,58.17,1006,28,5,0,0,2,4
2015,5,19,14,1,19,54.9,1005,29,2,0,0,2,5
2015,5,19,15,1,20,61.9,1005,28,3,0,0,2,2
2015,5,19,16,1,19,58.17,1005,28,6,0,0,2,2
2015,5,19,17,1,20,65.62,1005,27,11,0,0,2,2
2015,5,19,18,1,19,65.41,1005,26,16,0,0,3,2
2015,5,19,19,1,19,73.67,1006,24,21,0,0,2,2
2015,5,19,20,1,19,78.24,1007,23,25,0,0,2,2
2015,5,19,21,1,19,83.13,1008,22,28,0,0,2,2
2015,5,19,22,1,18,83.01,1008,21,30,0,0,2,2
2015,5,19,23,1,18,88.28,1008,20,33,0,0,2,2
2015,5,20,0,1,18,88.28,1008,20,35,0,0,2,2
2015,5,20,1,1,19,93.98,1008,20,2,0,0,2,4
2015,5,20,2,1,19,93.98,1008,20,1,0,0,2,5
2015,5,20,3,1,18,93.94,1008,19,1,0,0,2,5
2015,5,20,4,1,18,93.94,1008,19,1,0,0,2,5
2015,5,20,5,1,18,93.94,1009,19,4,0,0,2,1
2015,5,20,6,1,18,88.28,1010,20,7,0,0,2,1
2015,5,20,7,1,19,88.37,1010,21,9,0,0,2,1
2015,5,20,8,1,18,78.09,1010,22,12,0,0,2,1
2015,5,20,9,1,18,73.5,1011,23,14,0,0,2,1
2015,5,20,10,1,14,53.62,1012,24,18,0,0,2,1
2015,5,20,11,1,7,28.15,1012,27,27,0,0,1,1
2015,5,20,12,1,9,30.42,1012,28,34,0,0,2,1
2015,5,20,13,1,6,24.79,1012,28,41,0,0,1,1
2015,5,20,14,1,5,24.52,1013,27,48,0,0,2,1
2015,5,20,15,1,7,28.15,1013,27,56,0,0,2,1
2015,5,20,16,1,9,34.21,1012,26,63,0,0,1,1
2015,5,20,17,1,7,31.68,1013,25,71,0,0,2,1
2015,5,20,18,1,7,35.71,1014,23,80,0,0,1,1
2015,5,20,19,1,7,40.34,1015,21,87,0,0,1,1
2015,5,20,20,1,5,37.36,1016,20,92,0,0,1,1
2015,5,20,21,1,6,40.04,1016,20,96,0,0,1,1
2015,5,20,22,1,6,42.61,1016,19,100,0,0,1,1
2015,5,20,23,1,8,55.41,1017,17,102,0,0,1,1
2015,5,21,0,1,8,55.41,1016,17,105,0,0,1,1
2015,5,21,1,1,8,55.41,1016,17,108,0,0,1,1
2015,5,21,2,1,8,59.04,1016,16,111,0,0,1,1
2015,5,21,3,1,8,59.04,1016,16,115,0,0,1,1
2015,5,21,4,1,8,62.95,1016,15,118,0,0,1,1
2015,5,21,5,1,8,62.95,1017,15,0,0,0,1,5
2015,5,21,6,1,10,63.41,1017,17,1,0,0,1,5
2015,5,21,7,1,9,49.15,1017,20,2,0,0,1,1
2015,5,21,8,1,7,40.34,1018,21,5,0,0,1,1
2015,5,21,9,1,8,40.63,1017,22,5,0,0,1,2
2015,5,21,10,1,8,38.24,1017,23,6,0,0,1,1
2015,5,21,11,1,10,43.76,1017,23,6,0,0,1,2
2015,5,21,12,1,9,38.53,1017,24,11,0,0,1,2
2015,5,21,13,1,8,36,1016,24,16,0,0,1,2
2015,5,21,14,1,7,33.63,1015,24,6,0,0,1,1
2015,5,21,15,1,7,33.63,1015,24,12,0,0,1,1
2015,5,21,16,1,6,31.39,1015,24,5,0,0,1,2
2015,5,21,17,1,7,35.71,1015,23,10,0,0,1,2
2015,5,21,18,1,7,37.95,1014,22,15,0,0,1,2
2015,5,21,19,1,8,45.93,1015,20,20,0,0,1,2
2015,5,21,20,1,9,52.3,1015,19,4,0,0,1,1
2015,5,21,21,1,10,55.93,1016,19,9,0,0,1,1
2015,5,21,22,1,10,59.54,1016,18,6,0,0,1,2
2015,5,21,23,1,11,63.64,1015,18,12,0,0,1,2
2015,5,22,0,1,12,72.42,1015,17,17,0,0,1,2
2015,5,22,1,1,12,72.42,1015,17,21,0,0,1,2
2015,5,22,2,1,13,77.32,1014,17,24,0,0,1,2
2015,5,22,3,1,13,82.4,1013,16,28,0,0,1,2
2015,5,22,4,1,13,82.4,1013,16,31,0,0,1,2
2015,5,22,5,1,13,82.4,1013,16,34,0,0,1,2
2015,5,22,6,1,14,82.52,1013,17,37,0,0,1,2
2015,5,22,7,1,14,72.78,1013,19,41,0,0,1,2
2015,5,22,8,1,14,68.4,1014,20,45,0,0,1,2
2015,5,22,9,1,14,60.51,1014,22,49,0,0,1,2
2015,5,22,10,1,13,50.24,1014,24,53,0,0,1,2
2015,5,22,11,1,13,50.24,1013,24,58,0,0,1,2
2015,5,22,12,1,12,44.33,1012,25,63,0,0,1,2
2015,5,22,13,1,11,41.49,1011,25,69,0,0,1,2
2015,5,22,14,1,12,41.78,1011,26,74,0,0,1,2
2015,5,22,15,1,12,44.33,1010,25,79,0,0,1,2
2015,5,22,16,1,12,47.05,1010,24,84,0,0,1,2
2015,5,22,17,1,14,53.62,1009,24,90,0,0,1,2
2015,5,22,18,1,15,64.54,1009,22,96,0,0,2,2
2015,5,22,19,1,15,68.61,1010,21,101,0,0,2,2
2015,5,22,20,1,15,72.96,1010,20,106,0,0,4,2
2015,5,22,21,1,15,72.96,1011,20,111,0,0,2,2
2015,5,22,22,1,15,72.96,1011,20,115,0,0,2,2
2015,5,22,23,1,15,72.96,1011,20,119,0,0,1,2
2015,5,23,0,1,15,72.96,1010,20,5,0,0,1,1
2015,5,23,1,1,16,77.79,1010,20,4,0,0,1,2
2015,5,23,2,1,16,77.79,1009,20,8,0,0,1,2
2015,5,23,3,1,17,82.89,1009,20,12,0,0,1,2
2015,5,23,4,1,17,82.89,1009,20,4,0,0,1,1
2015,5,23,5,1,17,82.89,1009,20,3,0,0,1,2
2015,5,23,6,1,18,88.28,1009,20,6,0,0,2,2
2015,5,23,7,1,18,83.01,1010,21,8,0,0,1,2
2015,5,23,8,1,18,83.01,1009,21,3,0,0,1,1
2015,5,23,9,1,18,83.01,1009,21,5,0,0,1,1
2015,5,23,10,1,17,73.32,1009,22,7,0,0,2,1
2015,5,23,11,1,18,78.09,1009,22,10,0,0,2,1
2015,5,23,12,1,18,78.09,1009,22,3,0,0,4,2
2015,5,23,13,1,18,78.09,1009,22,5,0,0,2,2
2015,5,23,14,1,18,78.09,1008,22,2,0,0,2,1
2015,5,23,15,1,18,78.09,1008,22,5,0,0,1,1
2015,5,23,16,1,19,83.13,1007,22,4,0,0,1,2
2015,5,23,17,1,19,83.13,1007,22,4,0,0,2,1
2015,5,23,18,1,18,78.09,1008,22,3,0,0,2,2
2015,5,23,19,1,18,78.09,1008,22,3,0,0,2,1
2015,5,23,20,1,17,73.32,1008,22,2,0,0,2,2
2015,5,23,21,1,17,77.94,1009,21,2,0,0,2,1
2015,5,23,22,1,17,77.94,1009,21,4,0,0,2,1
2015,5,23,23,1,18,83.01,1009,21,6,0,0,2,1
2015,5,24,0,1,18,83.01,1008,21,3,0,0,2,2
2015,5,24,1,1,18,83.01,1008,21,5,0,0,2,2
2015,5,24,2,1,18,83.01,1008,21,2,0,0,2,1
2015,5,24,3,1,18,83.01,1008,21,4,0,0,2,1
2015,5,24,4,1,18,88.28,1008,20,6,0.7,0.7,2,1
2015,5,24,5,1,18,88.28,1008,20,7,0.3,1,2,1
2015,5,24,6,1,19,93.98,1008,20,8,0,0,1,1
2015,5,24,7,1,19,88.37,1009,21,10,0,0,2,1
2015,5,24,8,1,19,83.13,1009,22,12,0,0,2,1
2015,5,24,9,1,18,73.5,1009,23,15,0,0,2,1
2015,5,24,10,1,18,73.5,1009,23,17,0,0,1,1
2015,5,24,11,1,18,73.5,1009,23,1,0,0,2,5
2015,5,24,12,1,18,73.5,1009,23,1,0,0,2,1
2015,5,24,13,1,18,69.2,1008,24,5,0,0,1,1
2015,5,24,14,1,18,65.19,1008,25,4,0,0,2,2
2015,5,24,15,1,18,65.19,1008,25,8,0,0,1,2
2015,5,24,16,1,17,64.98,1007,24,12,0,0,1,2
2015,5,24,17,1,17,64.98,1007,24,15,0,0,2,2
2015,5,24,18,1,16,60.98,1008,24,20,0,0,2,2
2015,5,24,19,1,16,64.76,1008,23,24,0,0,1,2
2015,5,24,20,1,16,68.81,1009,22,5,0,0,1,1
2015,5,24,21,1,17,77.94,1010,21,3,0,0,1,2
2015,5,24,22,1,17,82.89,1010,20,7,0,0,1,2
2015,5,24,23,1,17,82.89,1010,20,11,0,0,1,2
2015,5,25,0,1,17,82.89,1009,20,15,0,0,1,2
2015,5,25,1,1,17,88.2,1009,19,17,0,0,1,2
2015,5,25,2,1,17,88.2,1009,19,19,0,0,1,2
2015,5,25,3,1,17,88.2,1009,19,21,0,0,1,2
2015,5,25,4,1,17,88.2,1009,19,23,0,0,1,2
2015,5,25,5,1,17,88.2,1009,19,25,0,0,1,2
2015,5,25,6,1,17,88.2,1009,19,27,0,0,1,2
2015,5,25,7,1,17,82.89,1010,20,31,0,0,2,2
2015,5,25,8,1,17,77.94,1010,21,34,0,0,1,2
2015,5,25,9,1,17,69.01,1011,23,37,0,0,1,2
2015,5,25,10,1,16,57.44,1011,25,3,0,0,2,1
2015,5,25,11,1,13,44.61,1010,26,3,0,0,2,2
2015,5,25,12,1,14,44.89,1010,27,6,0,0,2,2
2015,5,25,13,1,15,45.16,1009,28,9,0,0,1,2
2015,5,25,14,1,16,51.05,1009,27,14,0,0,2,2
2015,5,25,15,1,16,51.05,1009,27,19,0,0,2,2
2015,5,25,16,1,16,51.05,1009,27,5,0,0,1,1
2015,5,25,17,1,15,50.78,1009,26,5,0,0,2,2
2015,5,25,18,1,15,53.88,1009,25,10,0,0,1,2
2015,5,25,19,1,15,60.74,1010,23,15,0,0,1,2
2015,5,25,20,1,14,60.51,1011,22,20,0,0,1,2
2015,5,25,21,1,14,64.32,1011,21,25,0,0,1,2
2015,5,25,22,1,11,52.83,1012,21,30,0,0,1,2
2015,5,25,23,1,10,49.42,1012,21,34,0,0,1,2
2015,5,26,0,1,11,56.19,1011,20,37,0,0,1,2
2015,5,26,1,1,11,56.19,1011,20,40,0,0,1,2
2015,5,26,2,1,12,60.03,1011,20,43,0,0,1,2
2015,5,26,3,1,12,60.03,1011,20,46,0,0,1,2
2015,5,26,4,1,11,59.78,1011,19,49,0,0,1,2
2015,5,26,5,1,12,63.87,1012,19,52,0,0,1,2
2015,5,26,6,1,13,64.09,1011,20,56,0,0,1,2
2015,5,26,7,1,12,56.44,1012,21,60,0,0,1,2
2015,5,26,8,1,11,52.83,1012,21,64,0,0,1,2
2015,5,26,9,1,10,43.76,1012,23,69,0,0,1,2
2015,5,26,10,1,10,41.2,1012,24,75,0,0,1,2
2015,5,26,11,1,9,34.21,1011,26,81,0,0,2,2
2015,5,26,12,1,10,36.58,1011,26,87,0,0,2,2
2015,5,26,13,1,8,30.14,1010,27,94,0,0,2,2
2015,5,26,15,1,11,39.1,1010,26,105,0,0,1,2
2015,5,26,16,1,11,39.1,1009,26,112,0,0,1,2
2015,5,26,17,1,8,33.92,1009,25,119,0,0,1,2
2015,5,26,18,1,7,33.63,1009,24,124,0,0,1,2
2015,5,26,19,1,7,33.63,1009,24,129,0,0,1,2
2015,5,26,20,1,9,40.92,1009,23,135,0,0,2,2
2015,5,26,21,1,11,49.7,1009,22,141,0,0,1,2
2015,5,26,22,1,14,64.32,1009,21,146,0,0,2,2
2015,5,26,23,1,14,64.32,1009,21,151,0,0,2,2
2015,5,27,0,1,15,68.61,1009,21,155,0,0,2,2
2015,5,27,6,1,17,77.94,1007,21,4,0,0,1,1
2015,5,27,7,1,18,83.01,1008,21,5,0.1,0.1,1,2
2015,5,27,8,1,18,83.01,1008,21,9,0,0,2,2
2015,5,27,9,1,18,78.09,1008,22,13,0.1,0.1,2,2
2015,5,27,10,1,18,73.5,1007,23,18,0,0,2,2
2015,5,27,11,1,18,65.19,1006,25,23,0,0,2,2
2015,5,27,12,1,18,65.19,1006,25,29,0,0,2,2
2015,5,27,13,1,18,65.19,1005,25,35,0,0,1,2
2015,5,27,14,1,19,69.4,1005,25,41,0,0,2,2
2015,5,27,15,1,19,69.4,1004,25,46,0,0,2,2
2015,5,27,16,1,19,73.67,1004,24,51,0.3,0.3,2,2
2015,5,27,17,1,20,88.45,1004,22,4,3.5,3.8,2,1
2015,5,27,18,1,20,94.03,1004,21,8,2.4,6.2,2,1
2015,5,27,19,1,20,94.03,1004,21,5,15.1,21.3,2,2
2015,5,27,20,1,20,94.03,1004,21,3,0.7,22,2,1
2015,5,27,21,1,19,88.37,1004,21,5,0.1,22.1,2,2
2015,5,27,22,1,19,88.37,1004,21,3,0,0,2,1
2015,5,27,23,1,19,93.98,1004,20,6,0,0,2,1
2015,5,28,0,1,19,93.98,1004,20,8,0,0,2,1
2015,5,28,1,1,19,93.98,1004,20,11,0,0,2,1
2015,5,28,2,1,19,93.98,1003,20,14,0,0,2,1
2015,5,28,3,1,19,93.98,1003,20,17,0,0,2,1
2015,5,28,4,1,19,93.98,1003,20,20,0,0,2,1
2015,5,28,5,1,19,93.98,1003,20,23,0,0,2,1
2015,5,28,6,1,20,100,1004,20,25,0,0,1,1
2015,5,28,7,1,20,94.03,1004,21,27,0,0,1,1
2015,5,28,8,1,20,88.45,1004,22,30,0,0,1,1
2015,5,28,9,1,20,83.25,1005,23,33,0,0,1,1
2015,5,28,10,1,20,78.39,1004,24,36,0,0,1,1
2015,5,28,11,1,20,83.25,1004,23,40,0,0,1,1
2015,5,28,12,1,20,83.25,1004,23,5,0,0,1,2
2015,5,28,13,1,20,78.39,1004,24,5,0,0,1,1
2015,5,28,14,1,20,78.39,1004,24,3,0,0,2,2
2015,5,28,15,1,20,73.84,1004,25,4,0,0,2,1
2015,5,28,16,1,20,78.39,1004,24,8,0,0,2,1
2015,5,28,17,1,19,78.24,1004,23,12,0,0,1,1
2015,5,28,18,1,19,78.24,1004,23,16,0,0,1,1
2015,5,28,19,1,19,83.13,1005,22,4,0,0,1,2
2015,5,28,20,1,19,83.13,1005,22,4,0,0,2,1
2015,5,28,21,1,19,83.13,1006,22,7,0,0,1,1
2015,5,28,22,1,19,88.37,1006,21,12,0,0,1,1
2015,5,28,23,1,19,88.37,1006,21,4,0,0,1,2
2015,5,29,0,1,19,88.37,1006,21,9,0,0,1,2
2015,5,29,1,1,19,88.37,1005,21,13,0,0,1,2
2015,5,29,2,1,19,88.37,1005,21,17,0,0,1,2
2015,5,29,3,1,19,88.37,1005,21,21,0,0,1,2
2015,5,29,4,1,19,88.37,1005,21,4,0,0,1,1
2015,5,29,5,1,19,88.37,1005,21,4,0,0,1,2
2015,5,29,6,1,19,88.37,1005,21,8,0,0,1,2
2015,5,29,7,1,19,88.37,1005,21,13,0,0,1,2
2015,5,29,8,1,19,88.37,1005,21,17,0,0,1,2
2015,5,29,9,1,19,83.13,1005,22,21,0,0,1,2
2015,5,29,10,1,19,83.13,1005,22,25,0,0,1,2
2015,5,29,11,1,20,83.25,1005,23,30,0,0,1,2
2015,5,29,12,1,20,83.25,1004,23,34,0,0,1,2
2015,5,29,13,1,20,78.39,1003,24,38,0,0,2,2
2015,5,29,14,1,20,78.39,1003,24,42,0,0,2,2
2015,5,29,15,1,21,78.53,1003,25,46,0,0,1,2
2015,5,29,16,1,21,78.53,1002,25,51,0,0,1,2
2015,5,29,17,1,21,78.53,1002,25,55,0,0,2,2
2015,5,29,18,1,21,83.37,1002,24,60,0,0,2,2
2015,5,29,19,1,21,83.37,1002,24,63,0,0,2,2
2015,5,29,20,1,21,88.54,1002,23,67,0,0,2,2
2015,5,29,21,1,21,88.54,1002,23,69,0,0,2,2
2015,5,29,22,1,21,88.54,1003,23,4,0,0,2,4
2015,5,29,23,1,21,88.54,1003,23,6,0,0,2,4
2015,5,30,0,1,21,88.54,1003,23,7,0,0,2,4
2015,5,30,1,1,21,88.54,1003,23,2,0,0,2,3
2015,5,30,2,1,21,88.54,1002,23,4,0,0,2,3
2015,5,30,3,1,21,88.54,1002,23,7,0,0,2,3
2015,5,30,4,1,21,88.54,1002,23,12,0,0,2,3
2015,5,30,5,1,20,88.45,1003,22,18,0,0,2,3
2015,5,30,6,1,19,83.13,1004,22,23,0,0,2,3
2015,5,30,7,1,20,88.45,1004,22,30,0,0,2,3
2015,5,30,8,1,19,83.13,1005,22,37,0,0,2,3
2015,5,30,9,1,19,83.13,1006,22,44,0,0,2,3
2015,5,30,10,1,20,83.25,1006,23,49,0,0,1,3
2015,5,30,11,1,20,83.25,1006,23,54,0,0,2,3
2015,5,30,12,1,20,83.25,1006,23,59,0,0,1,3
2015,5,30,13,1,19,78.24,1006,23,7,0,0,1,1
2015,5,30,14,1,19,73.67,1006,24,13,0,0,1,1
2015,5,30,15,1,19,73.67,1006,24,17,0,0,1,1
2015,5,30,16,1,19,73.67,1006,24,21,0,0,1,1
2015,5,30,17,1,19,73.67,1006,24,26,0,0,1,1
2015,5,30,18,1,18,73.5,1006,23,31,0,0,1,1
2015,5,30,19,1,18,73.5,1007,23,35,0,0,1,1
2015,5,30,20,1,18,78.09,1007,22,38,0,0,1,1
2015,5,30,21,1,18,78.09,1008,22,40,0,0,1,1
2015,5,30,22,1,18,78.09,1009,22,2,0,0,1,2
2015,5,30,23,1,18,78.09,1009,22,4,0,0,1,2
2015,5,31,0,1,18,78.09,1009,22,1,0,0,1,5
2015,5,31,1,1,18,83.01,1009,21,1,0,0,1,4
2015,5,31,2,1,19,88.37,1008,21,2,0,0,1,4
2015,5,31,3,1,19,88.37,1008,21,1,0,0,1,5
2015,5,31,4,1,19,88.37,1008,21,2,0,0,1,4
2015,5,31,5,1,19,88.37,1008,21,3,0,0,1,4
2015,5,31,6,1,19,88.37,1009,21,2,0,0,2,1
2015,5,31,7,1,19,88.37,1009,21,4,0,0,2,1
2015,5,31,8,1,19,78.24,1009,23,6,0,0,2,1
2015,5,31,9,1,19,78.24,1009,23,1,0,0,2,5
2015,5,31,10,1,19,78.24,1009,23,3,0,0,2,2
2015,5,31,11,1,20,73.84,1009,25,1,0,0,2,5
2015,5,31,12,1,19,65.41,1009,26,2,0,0,2,3
2015,5,31,13,1,19,65.41,1008,26,4,0,0,2,1
2015,5,31,14,1,19,65.41,1008,26,7,0,0,2,1
2015,5,31,15,1,20,65.62,1007,27,5,0,0,2,2
2015,5,31,16,1,19,69.4,1007,25,10,0,0,2,2
2015,5,31,17,1,19,69.4,1007,25,14,0,0,2,2
2015,5,31,18,1,19,73.67,1008,24,4,0,0,2,1
2015,5,31,19,1,19,78.24,1008,23,5,0,0,2,2
2015,5,31,20,1,18,78.09,1008,22,10,0,0,2,2
2015,5,31,21,1,18,83.01,1009,21,16,0,0,2,2
2015,5,31,22,1,18,83.01,1009,21,20,0,0,2,2
2015,5,31,23,1,18,83.01,1009,21,24,0,0,2,2
2015,6,1,0,2,18,83.01,1008,21,28,0,0,2,2
2015,6,1,1,2,18,83.01,1008,21,32,0,0,2,2
2015,6,1,2,2,18,88.28,1008,20,36,0,0,2,2
2015,6,1,3,2,18,88.28,1008,20,39,0,0,2,2
2015,6,1,4,2,18,88.28,1008,20,43,0,0,2,2
2015,6,1,5,2,18,88.28,1008,20,47,0,0,2,2
2015,6,1,6,2,18,88.28,1008,20,49,0,0,2,2
2015,6,1,7,2,19,88.37,1008,21,53,0,0,2,2
2015,6,1,8,2,19,78.24,1008,23,56,0,0,2,2
2015,6,1,9,2,19,69.4,1008,25,60,0,0,2,2
2015,6,1,10,2,20,69.6,1008,26,65,0,0,2,2
2015,6,1,11,2,19,61.67,1008,27,70,0,0,2,2
2015,6,1,12,2,20,58.42,1007,29,75,0,0,2,2
2015,6,1,13,2,20,58.42,1006,29,80,0,0,2,2
2015,6,1,14,2,20,58.42,1006,29,85,0,0,2,2
2015,6,1,15,2,20,58.42,1006,29,90,0,0,2,2
2015,6,1,16,2,20,58.42,1005,29,95,0,0,2,2
2015,6,1,17,2,21,65.83,1005,28,100,0,0,2,2
2015,6,1,18,2,20,65.62,1005,27,106,0,0,2,2
2015,6,1,19,2,20,69.6,1005,26,112,0,0,2,2
2015,6,1,20,2,20,73.84,1006,25,118,0,0,2,2
2015,6,1,21,2,20,78.39,1006,24,124,0,0,2,2
2015,6,1,22,2,21,83.37,1007,24,129,0,0,1,2
2015,6,1,23,2,21,83.37,1006,24,134,0,0,2,2
2015,6,2,0,2,21,88.54,1006,23,138,0.1,0.1,1,2
2015,6,2,1,2,21,88.54,1005,23,142,0,0,1,2
2015,6,2,2,2,21,88.54,1005,23,146,0,0,1,2
2015,6,2,3,2,21,88.54,1004,23,149,0,0,1,2
2015,6,2,4,2,22,94.12,1004,23,152,0,0,1,2
2015,6,2,5,2,22,94.12,1004,23,155,0,0,1,2
2015,6,2,6,2,22,88.62,1004,24,157,0,0,1,2
2015,6,2,7,2,22,94.12,1005,23,3,19.2,19.2,1,3
2015,6,2,8,2,23,100,1005,23,3,0.1,19.3,1,1
2015,6,2,9,2,23,94.16,1005,24,4,0.6,19.9,1,1
2015,6,2,10,2,23,94.16,1005,24,7,0.4,20.3,1,1
2015,6,2,11,2,23,94.16,1005,24,4,2.6,22.9,1,2
